iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,year,month,month_name,new_cased
IND,Asia,India,2020-08-26,3044940.0,0.0,65036.86,56706.0,0.0,960.86,2136.17,0.0,45.63,39.78,0.0,0.67,1.1,,,,,,,,,37651512.0,823992.0,26.75,0.58,844104.0,0.6,0.08,12.5,samples tested,,,,,,,,,,,,,,85.65,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,8,Aug,0.0
IND,Asia,India,2020-08-27,3044940.0,0.0,65036.86,56706.0,0.0,960.86,2136.17,0.0,45.63,39.78,0.0,0.67,1.11,,,,,,,,,38576510.0,924998.0,27.41,0.66,845037.0,0.6,0.08,12.3,samples tested,,,,,,,,,,,,,,85.65,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,8,Aug,0.0
IND,Asia,India,2020-08-28,3044940.0,0.0,65036.86,56706.0,0.0,960.86,2136.17,0.0,45.63,39.78,0.0,0.67,1.11,,,,,,,,,39477848.0,901338.0,28.05,0.64,858659.0,0.61,0.08,12.3,samples tested,,,,,,,,,,,,,,85.65,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,8,Aug,0.0
IND,Asia,India,2020-08-29,3044940.0,0.0,65036.86,56706.0,0.0,960.86,2136.17,0.0,45.63,39.78,0.0,0.67,1.11,,,,,,,,,40406609.0,928761.0,28.71,0.66,845077.0,0.6,0.08,11.9,samples tested,,,,,,,,,,,,,,85.65,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,8,Aug,0.0
IND,Asia,India,2020-08-30,3542733.0,497793.0,71113.29,63498.0,6792.0,970.29,2485.39,349.22,49.89,44.55,4.76,0.68,1.11,,,,,,,,,41461636.0,1055027.0,29.46,0.75,881345.0,0.63,0.08,12.0,samples tested,,,,,,,,,,,,,,85.65,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,8,Aug,497793.0
IND,Asia,India,2020-08-31,3542733.0,0.0,71113.29,63498.0,0.0,970.29,2485.39,0.0,49.89,44.55,0.0,0.68,1.11,,,,,,,,,42307914.0,846278.0,30.06,0.6,915111.0,0.65,0.08,12.2,samples tested,,,,,,,,,,,,,,85.65,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,8,Aug,0.0
IND,Asia,India,2020-09-01,3542733.0,0.0,71113.29,63498.0,0.0,970.29,2485.39,0.0,49.89,44.55,0.0,0.68,1.11,,,,,,,,,43324834.0,1016920.0,30.78,0.72,928188.0,0.66,0.08,11.9,samples tested,,,,,,,,,,,,,,81.94,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-02,3542733.0,0.0,71113.29,63498.0,0.0,970.29,2485.39,0.0,49.89,44.55,0.0,0.68,1.11,,,,,,,,,44337201.0,1012367.0,31.5,0.72,955098.0,0.68,0.08,12.3,samples tested,,,,,,,,,,,,,,81.94,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-03,3542733.0,0.0,71113.29,63498.0,0.0,970.29,2485.39,0.0,49.89,44.55,0.0,0.68,1.11,,,,,,,,,45509380.0,1172179.0,32.33,0.83,990410.0,0.7,0.08,12.6,samples tested,,,,,,,,,,,,,,81.94,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-04,3542733.0,0.0,71113.29,63498.0,0.0,970.29,2485.39,0.0,49.89,44.55,0.0,0.68,1.11,,,,,,,,,46679145.0,1169765.0,33.16,0.83,1028757.0,0.73,0.08,12.9,samples tested,,,,,,,,,,,,,,81.94,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-05,3542733.0,0.0,71113.29,63498.0,0.0,970.29,2485.39,0.0,49.89,44.55,0.0,0.68,1.12,,,,,,,,,47738491.0,1059346.0,33.92,0.75,1047412.0,0.74,0.08,12.8,samples tested,,,,,,,,,,,,,,81.94,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-06,4113811.0,571078.0,81582.57,70626.0,7128.0,1018.29,2886.03,400.64,57.23,49.55,5.0,0.71,1.12,,,,,,,,,48831145.0,1092654.0,34.69,0.78,1052787.0,0.75,0.08,12.6,samples tested,,,,,,,,,,,,,,81.94,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,571078.0
IND,Asia,India,2020-09-07,4113811.0,0.0,81582.57,70626.0,0.0,1018.29,2886.03,0.0,57.23,49.55,0.0,0.71,1.11,,,,,,,,,49551507.0,720362.0,35.2,0.51,1034799.0,0.74,0.08,12.3,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-08,4113811.0,0.0,81582.57,70626.0,0.0,1018.29,2886.03,0.0,57.23,49.55,0.0,0.71,1.11,,,,,,,,,50650128.0,1098621.0,35.98,0.78,1046471.0,0.74,0.08,12.2,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-09,4113811.0,0.0,81582.57,70626.0,0.0,1018.29,2886.03,0.0,57.23,49.55,0.0,0.71,1.1,,,,,,,,,51804677.0,1154549.0,36.8,0.82,1066782.0,0.76,0.08,12.2,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-10,4113811.0,0.0,81582.57,70626.0,0.0,1018.29,2886.03,0.0,57.23,49.55,0.0,0.71,1.1,,,,,,,,,52934433.0,1129756.0,37.61,0.8,1060722.0,0.75,0.08,11.9,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-11,4113811.0,0.0,81582.57,70626.0,0.0,1018.29,2886.03,0.0,57.23,49.55,0.0,0.71,1.09,,,,,,,,,54097975.0,1163542.0,38.43,0.83,1059833.0,0.75,0.09,11.7,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-12,4113811.0,0.0,81582.57,70626.0,0.0,1018.29,2886.03,0.0,57.23,49.55,0.0,0.71,1.08,,,,,,,,,55189226.0,1091251.0,39.21,0.78,1064391.0,0.76,0.09,11.6,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-13,4754356.0,640545.0,91506.43,78586.0,7960.0,1137.14,3335.4,449.37,64.2,55.13,5.58,0.8,1.07,,,,,,,,,56260928.0,1071702.0,39.97,0.76,1061398.0,0.75,0.09,11.6,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,640545.0
IND,Asia,India,2020-09-14,4754356.0,0.0,91506.43,78586.0,0.0,1137.14,3335.4,0.0,64.2,55.13,0.0,0.8,1.06,,,,,,,,,57239428.0,978500.0,40.67,0.7,1098274.0,0.78,0.08,11.8,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-15,4754356.0,0.0,91506.43,78586.0,0.0,1137.14,3335.4,0.0,64.2,55.13,0.0,0.8,1.05,,,,,,,,,58312273.0,1072845.0,41.43,0.76,1094592.0,0.78,0.08,11.8,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-16,4754356.0,0.0,91506.43,78586.0,0.0,1137.14,3335.4,0.0,64.2,55.13,0.0,0.8,1.03,,,,,,,,,59429115.0,1116842.0,42.22,0.79,1089205.0,0.77,0.09,11.7,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-17,4754356.0,0.0,91506.43,78586.0,0.0,1137.14,3335.4,0.0,64.2,55.13,0.0,0.8,1.02,,,,,,,,,60565728.0,1136613.0,43.03,0.81,1090185.0,0.78,0.09,11.7,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-18,4754356.0,0.0,91506.43,78586.0,0.0,1137.14,3335.4,0.0,64.2,55.13,0.0,0.8,1.01,,,,,,,,,61572343.0,1006615.0,43.74,0.72,1067767.0,0.76,0.09,11.5,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-19,4754356.0,0.0,91506.43,78586.0,0.0,1137.14,3335.4,0.0,64.2,55.13,0.0,0.8,1.0,,,,,,,,,62454254.0,881911.0,44.37,0.63,1037861.0,0.74,0.09,11.2,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-20,5400619.0,646263.0,92323.29,86752.0,8166.0,1166.57,3788.78,453.38,64.77,60.86,5.73,0.82,0.99,,,,,,,,,63661060.0,1206806.0,45.23,0.86,1057162.0,0.75,0.09,11.5,samples tested,,,,,,,,,,,,,,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,646263.0
IND,Asia,India,2020-09-21,5400619.0,0.0,92323.29,86752.0,0.0,1166.57,3788.78,0.0,64.77,60.86,0.0,0.82,0.98,,,,,,,,,64392594.0,731534.0,45.75,0.52,1021881.0,0.73,0.09,11.3,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-22,5400619.0,0.0,92323.29,86752.0,0.0,1166.57,3788.78,0.0,64.77,60.86,0.0,0.82,0.97,,,,,,,,,65325779.0,933185.0,46.41,0.66,1001929.0,0.71,0.09,11.2,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-23,5400619.0,0.0,92323.29,86752.0,0.0,1166.57,3788.78,0.0,64.77,60.86,0.0,0.82,0.96,,,,,,,,,66279462.0,953683.0,47.09,0.68,978621.0,0.7,0.09,11.2,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-24,5400619.0,0.0,92323.29,86752.0,0.0,1166.57,3788.78,0.0,64.77,60.86,0.0,0.82,0.96,,,,,,,,,67436031.0,1156569.0,47.91,0.82,981472.0,0.7,0.09,11.4,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-25,5400619.0,0.0,92323.29,86752.0,0.0,1166.57,3788.78,0.0,64.77,60.86,0.0,0.82,0.96,,,,,,,,,68928440.0,1492409.0,48.97,1.06,1050871.0,0.75,0.08,12.3,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-26,5400619.0,0.0,92323.29,86752.0,0.0,1166.57,3788.78,0.0,64.77,60.86,0.0,0.82,0.96,,,,,,,,,70269975.0,1341535.0,49.92,0.95,1116532.0,0.79,0.08,13.2,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-27,5992532.0,591913.0,84559.0,94503.0,7751.0,1107.29,4204.04,415.25,59.32,66.3,5.44,0.78,0.96,,,,,,,,,71257836.0,987861.0,50.62,0.7,1085254.0,0.77,0.08,12.9,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,591913.0
IND,Asia,India,2020-09-28,5992532.0,0.0,84559.0,94503.0,0.0,1107.29,4204.04,0.0,59.32,66.3,0.0,0.78,0.95,,,,,,,,,71967230.0,709394.0,51.13,0.5,1082091.0,0.77,0.08,13.0,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-29,5992532.0,0.0,84559.0,94503.0,0.0,1107.29,4204.04,0.0,59.32,66.3,0.0,0.78,0.95,,,,,,,,,73110041.0,1142811.0,51.94,0.81,1112037.0,0.79,0.07,13.4,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-09-30,5992532.0,0.0,84559.0,94503.0,0.0,1107.29,4204.04,0.0,59.32,66.3,0.0,0.78,0.94,,,,,,,,,74196729.0,1086688.0,52.71,0.77,1131038.0,0.8,0.07,13.6,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,9,Sep,0.0
IND,Asia,India,2020-10-01,5992532.0,0.0,84559.0,94503.0,0.0,1107.29,4204.04,0.0,59.32,66.3,0.0,0.78,0.94,,,,,,,,,75619781.0,1423052.0,53.72,1.01,1169107.0,0.83,0.07,14.2,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-02,5992532.0,0.0,84559.0,94503.0,0.0,1107.29,4204.04,0.0,59.32,66.3,0.0,0.78,0.93,,,,,,,,,76717728.0,1097947.0,54.5,0.78,1112755.0,0.79,0.07,13.7,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-03,5992532.0,0.0,84559.0,94503.0,0.0,1107.29,4204.04,0.0,59.32,66.3,0.0,0.78,0.92,,,,,,,,,77850403.0,1132675.0,55.31,0.8,1082918.0,0.77,0.07,13.6,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-04,6549373.0,556841.0,79548.71,101782.0,7279.0,1039.86,4594.69,390.65,55.81,71.4,5.11,0.73,0.92,,,,,,,,,78992534.0,1142131.0,56.12,0.81,1104957.0,0.78,0.07,14.1,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,556841.0
IND,Asia,India,2020-10-05,6549373.0,0.0,79548.71,101782.0,0.0,1039.86,4594.69,0.0,55.81,71.4,0.0,0.73,0.92,,,,,,,,,79982394.0,989860.0,56.82,0.7,1145023.0,0.81,0.07,14.8,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-06,6549373.0,0.0,79548.71,101782.0,0.0,1039.86,4594.69,0.0,55.81,71.4,0.0,0.73,0.92,,,,,,,,,81071797.0,1089403.0,57.6,0.77,1137394.0,0.81,0.07,15.0,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-07,6549373.0,0.0,79548.71,101782.0,0.0,1039.86,4594.69,0.0,55.81,71.4,0.0,0.73,0.92,,,,,,,,,82271654.0,1199857.0,58.45,0.85,1153561.0,0.82,0.06,15.4,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-08,6549373.0,0.0,79548.71,101782.0,0.0,1039.86,4594.69,0.0,55.81,71.4,0.0,0.73,0.91,,,,,,,,,83465975.0,1194321.0,59.3,0.85,1120885.0,0.8,0.07,15.3,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-09,6549373.0,0.0,79548.71,101782.0,0.0,1039.86,4594.69,0.0,55.81,71.4,0.0,0.73,0.91,,,,,,,,,84634680.0,1168705.0,60.13,0.83,1130993.0,0.8,0.06,15.6,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-10,6549373.0,0.0,79548.71,101782.0,0.0,1039.86,4594.69,0.0,55.81,71.4,0.0,0.73,0.91,,,,,,,,,85798698.0,1164018.0,60.96,0.83,1135471.0,0.81,0.06,15.8,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-11,7053806.0,504433.0,72061.86,108334.0,6552.0,936.0,4948.57,353.88,50.56,76.0,4.6,0.66,0.9,,,,,,,,,86877242.0,1078544.0,61.72,0.77,1126387.0,0.8,0.06,15.9,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,504433.0
IND,Asia,India,2020-10-12,7053806.0,0.0,72061.86,108334.0,0.0,936.0,4948.57,0.0,50.56,76.0,0.0,0.66,0.89,,,,,,,,,87872093.0,994851.0,62.43,0.71,1127100.0,0.8,0.06,16.1,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-13,7053806.0,0.0,72061.86,108334.0,0.0,936.0,4948.57,0.0,50.56,76.0,0.0,0.66,0.89,,,,,,,,,88945107.0,1073014.0,63.19,0.76,1124759.0,0.8,0.06,16.3,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-14,7053806.0,0.0,72061.86,108334.0,0.0,936.0,4948.57,0.0,50.56,76.0,0.0,0.66,0.88,,,,,,,,,90090122.0,1145015.0,64.0,0.81,1116924.0,0.79,0.06,16.6,samples tested,,,,,,,,,,,,,,70.83,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-15,7053806.0,0.0,72061.86,108334.0,0.0,936.0,4948.57,0.0,50.56,76.0,0.0,0.66,0.88,,,,,,,,,91226305.0,1136183.0,64.81,0.81,1108619.0,0.79,0.06,16.7,samples tested,,,,,,,,,,,,,,61.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-16,7053806.0,0.0,72061.86,108334.0,0.0,936.0,4948.57,0.0,50.56,76.0,0.0,0.66,0.87,,,,,,,,,92254927.0,1028622.0,65.54,0.73,1088607.0,0.77,0.06,16.8,samples tested,,,,,,,,,,,,,,61.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-17,7053806.0,0.0,72061.86,108334.0,0.0,936.0,4948.57,0.0,50.56,76.0,0.0,0.66,0.87,,,,,,,,,93254017.0,999090.0,66.25,0.71,1065046.0,0.76,0.06,16.9,samples tested,,,,,,,,,,,,,,61.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-18,7494551.0,440745.0,62963.57,114031.0,5697.0,813.86,5257.77,309.2,44.17,80.0,4.0,0.57,0.87,,,,,,,,,94224190.0,970173.0,66.94,0.69,1049564.0,0.75,0.06,17.1,samples tested,,,,,,,,,,,,,,61.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,440745.0
IND,Asia,India,2020-10-19,7494551.0,0.0,62963.57,114031.0,0.0,813.86,5257.77,0.0,44.17,80.0,0.0,0.57,0.86,,,,,,,,,95083976.0,859786.0,67.55,0.61,1030269.0,0.73,0.06,17.1,samples tested,,,,,,,,,,,,,,61.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-20,7494551.0,0.0,62963.57,114031.0,0.0,813.86,5257.77,0.0,44.17,80.0,0.0,0.57,0.86,,,,,,,,,96116771.0,1032795.0,68.29,0.73,1024523.0,0.73,0.06,17.4,samples tested,,,,,,,,,,,,,,61.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-21,7494551.0,0.0,62963.57,114031.0,0.0,813.86,5257.77,0.0,44.17,80.0,0.0,0.57,0.85,,,,,,,,,97200379.0,1083608.0,69.06,0.77,1015751.0,0.72,0.06,17.8,samples tested,,,,,,,,,,,,,,61.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-22,7494551.0,0.0,62963.57,114031.0,0.0,813.86,5257.77,0.0,44.17,80.0,0.0,0.57,0.85,,,,,,,,,98670363.0,1469984.0,70.1,1.04,1063437.0,0.76,0.05,19.0,samples tested,,,,,,,,,,,,,,61.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-23,7494551.0,0.0,62963.57,114031.0,0.0,813.86,5257.77,0.0,44.17,80.0,0.0,0.57,0.85,,,,,,,,,100113085.0,1442722.0,71.12,1.02,1122594.0,0.8,0.05,20.6,samples tested,,,,,,,,,,,,,,61.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
IND,Asia,India,2020-10-24,7494551.0,0.0,62963.57,114031.0,0.0,813.86,5257.77,0.0,44.17,80.0,0.0,0.57,0.85,,,,,,,,,101382564.0,1269479.0,72.03,0.9,1161221.0,0.82,0.05,22.0,samples tested,,,,,,,,,,,,,,61.57,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2020,10,Oct,0.0
